TID,CIVILSTAND,KØN,OMRÅDE,INDHOLD
2008K2,Ugift,Mænd,Horsens,20282
2008K2,Ugift,Mænd,Norddjurs,9326
2008K2,Ugift,Mænd,Odder,4844
2008K2,Ugift,Mænd,Randers,23409
2008K2,Ugift,Mænd,Samsø,819
2008K2,Ugift,Mænd,Silkeborg,21426
2008K2,Ugift,Mænd,Skanderborg,13379
2008K2,Ugift,Mænd,Syddjurs,9369
2008K2,Ugift,Mænd,Aarhus,85382
2008K2,Ugift,Mænd,Herning,21256
2008K2,Ugift,Mænd,Holstebro,14344
2008K2,Ugift,Mænd,Ikast-Brande,9957
2008K2,Ugift,Mænd,Lemvig,5272
2008K2,Ugift,Mænd,Ringkøbing-Skjern,14353
2008K2,Ugift,Mænd,Skive,12088
2008K2,Ugift,Mænd,Struer,5279
2008K2,Ugift,Mænd,Viborg,23257
2008K2,Ugift,Mænd,Region Nordjylland,145413
2008K2,Ugift,Mænd,Brønderslev,8612
2008K2,Ugift,Mænd,Frederikshavn,14460
2008K2,Ugift,Mænd,Hjørring,16336
2008K2,Ugift,Mænd,Jammerbugt,9318
2008K2,Ugift,Mænd,Læsø,418
2008K2,Ugift,Mænd,Mariagerfjord,10563
2008K2,Ugift,Mænd,Morsø,5395
2008K2,Ugift,Mænd,Rebild,7106
2008K2,Ugift,Mænd,Thisted,11054
2008K2,Ugift,Mænd,Vesthimmerlands,9700
2008K2,Ugift,Mænd,Aalborg,52451
2008K2,Ugift,Kvinder,Hele landet,1191793
2008K2,Ugift,Kvinder,Region Hovedstaden,387348
2008K2,Ugift,Kvinder,København,149718
2008K2,Ugift,Kvinder,Frederiksberg,25560
2008K2,Ugift,Kvinder,Dragør,2300
2008K2,Ugift,Kvinder,Tårnby,7966
2008K2,Ugift,Kvinder,Albertslund,6183
2008K2,Ugift,Kvinder,Ballerup,9759
2008K2,Ugift,Kvinder,Brøndby,6811
2008K2,Ugift,Kvinder,Gentofte,15602
2008K2,Ugift,Kvinder,Gladsaxe,13673
2008K2,Ugift,Kvinder,Glostrup,4433
2008K2,Ugift,Kvinder,Herlev,5456
2008K2,Ugift,Kvinder,Hvidovre,10584
2008K2,Ugift,Kvinder,Høje-Taastrup,9829
2008K2,Ugift,Kvinder,Ishøj,4399
2008K2,Ugift,Kvinder,Lyngby-Taarbæk,10895
2008K2,Ugift,Kvinder,Rødovre,7576
2008K2,Ugift,Kvinder,Vallensbæk,2347
2008K2,Ugift,Kvinder,Allerød,4494
2008K2,Ugift,Kvinder,Egedal,7996
2008K2,Ugift,Kvinder,Fredensborg,7928
2008K2,Ugift,Kvinder,Frederikssund,8362
2008K2,Ugift,Kvinder,Furesø,7415
2008K2,Ugift,Kvinder,Gribskov,7444
2008K2,Ugift,Kvinder,Halsnæs,5661
2008K2,Ugift,Kvinder,Helsingør,12195
2008K2,Ugift,Kvinder,Hillerød,9765
2008K2,Ugift,Kvinder,Hørsholm,4471
2008K2,Ugift,Kvinder,Rudersdal,10687
2008K2,Ugift,Kvinder,Bornholm,7829
2008K2,Ugift,Kvinder,Christiansø,10
2008K2,Ugift,Kvinder,Region Sjælland,161886
2008K2,Ugift,Kvinder,Greve,9065
2008K2,Ugift,Kvinder,Køge,11442
2008K2,Ugift,Kvinder,Lejre,5019
2008K2,Ugift,Kvinder,Roskilde,17142
2008K2,Ugift,Kvinder,Solrød,4013
2008K2,Ugift,Kvinder,Faxe,6781
2008K2,Ugift,Kvinder,Guldborgsund,11827
2008K2,Ugift,Kvinder,Holbæk,14358
2008K2,Ugift,Kvinder,Kalundborg,9634
2008K2,Ugift,Kvinder,Lolland,8642
2008K2,Ugift,Kvinder,Næstved,16711
2008K2,Ugift,Kvinder,Odsherred,5860
2008K2,Ugift,Kvinder,Ringsted,6705
2008K2,Ugift,Kvinder,Slagelse,16174
2008K2,Ugift,Kvinder,Sorø,5872
2008K2,Ugift,Kvinder,Stevns,3870
2008K2,Ugift,Kvinder,Vordingborg,8771
2008K2,Ugift,Kvinder,Region Syddanmark,249098
2008K2,Ugift,Kvinder,Assens,8350
2008K2,Ugift,Kvinder,Faaborg-Midtfyn,9952
2008K2,Ugift,Kvinder,Kerteminde,4541
2008K2,Ugift,Kvinder,Langeland,2182
2008K2,Ugift,Kvinder,Middelfart,7220
2008K2,Ugift,Kvinder,Nordfyns,5606
2008K2,Ugift,Kvinder,Nyborg,6235
2008K2,Ugift,Kvinder,Odense,44860
2008K2,Ugift,Kvinder,Svendborg,12106
2008K2,Ugift,Kvinder,Ærø,1005
2008K2,Ugift,Kvinder,Billund,5236
2008K2,Ugift,Kvinder,Esbjerg,24651
2008K2,Ugift,Kvinder,Fanø,529
2008K2,Ugift,Kvinder,Fredericia,10060
2008K2,Ugift,Kvinder,Haderslev,11400
2008K2,Ugift,Kvinder,Kolding,19249
2008K2,Ugift,Kvinder,Sønderborg,15164
2008K2,Ugift,Kvinder,Tønder,7864
2008K2,Ugift,Kvinder,Varde,9979
2008K2,Ugift,Kvinder,Vejen,8555
2008K2,Ugift,Kvinder,Vejle,22573
2008K2,Ugift,Kvinder,Aabenraa,11781
2008K2,Ugift,Kvinder,Region Midtjylland,273483
2008K2,Ugift,Kvinder,Favrskov,9308
2008K2,Ugift,Kvinder,Hedensted,9002
2008K2,Ugift,Kvinder,Horsens,17263
2008K2,Ugift,Kvinder,Norddjurs,7544
2008K2,Ugift,Kvinder,Odder,4272
2008K2,Ugift,Kvinder,Randers,20157
2008K2,Ugift,Kvinder,Samsø,688
2008K2,Ugift,Kvinder,Silkeborg,18713
2008K2,Ugift,Kvinder,Skanderborg,11767
2008K2,Ugift,Kvinder,Syddjurs,7881
2008K2,Ugift,Kvinder,Aarhus,79579
2008K2,Ugift,Kvinder,Herning,17986
2008K2,Ugift,Kvinder,Holstebro,12431
2008K2,Ugift,Kvinder,Ikast-Brande,8032
2008K2,Ugift,Kvinder,Lemvig,4112
2008K2,Ugift,Kvinder,Ringkøbing-Skjern,11477
2008K2,Ugift,Kvinder,Skive,9629
2008K2,Ugift,Kvinder,Struer,4251
2008K2,Ugift,Kvinder,Viborg,19391
2008K2,Ugift,Kvinder,Region Nordjylland,119978
2008K2,Ugift,Kvinder,Brønderslev,6986
2008K2,Ugift,Kvinder,Frederikshavn,11737
2008K2,Ugift,Kvinder,Hjørring,13732
2008K2,Ugift,Kvinder,Jammerbugt,7354
2008K2,Ugift,Kvinder,Læsø,291
2008K2,Ugift,Kvinder,Mariagerfjord,8534
2008K2,Ugift,Kvinder,Morsø,4289
2008K2,Ugift,Kvinder,Rebild,5695
2008K2,Ugift,Kvinder,Thisted,8715
2008K2,Ugift,Kvinder,Vesthimmerlands,7660
2008K2,Ugift,Kvinder,Aalborg,44985
2008K2,Gift/separeret,I alt,Hele landet,2171174
2008K2,Gift/separeret,I alt,Region Hovedstaden,595414
2008K2,Gift/separeret,I alt,København,128289
2008K2,Gift/separeret,I alt,Frederiksberg,27601
2008K2,Gift/separeret,I alt,Dragør,6547
2008K2,Gift/separeret,I alt,Tårnby,16820
2008K2,Gift/separeret,I alt,Albertslund,10606
2008K2,Gift/separeret,I alt,Ballerup,19301
2008K2,Gift/separeret,I alt,Brøndby,13785
2008K2,Gift/separeret,I alt,Gentofte,27250
2008K2,Gift/separeret,I alt,Gladsaxe,23664
2008K2,Gift/separeret,I alt,Glostrup,7856
2008K2,Gift/separeret,I alt,Herlev,10870
2008K2,Gift/separeret,I alt,Hvidovre,19195
2008K2,Gift/separeret,I alt,Høje-Taastrup,19703
2008K2,Gift/separeret,I alt,Ishøj,8448
2008K2,Gift/separeret,I alt,Lyngby-Taarbæk,19842
2008K2,Gift/separeret,I alt,Rødovre,13765
2008K2,Gift/separeret,I alt,Vallensbæk,6168
2008K2,Gift/separeret,I alt,Allerød,11457
2008K2,Gift/separeret,I alt,Egedal,19858
2008K2,Gift/separeret,I alt,Fredensborg,17224
2008K2,Gift/separeret,I alt,Frederikssund,19858
2008K2,Gift/separeret,I alt,Furesø,17252
2008K2,Gift/separeret,I alt,Gribskov,18502
2008K2,Gift/separeret,I alt,Halsnæs,13426
2008K2,Gift/separeret,I alt,Helsingør,24739
2008K2,Gift/separeret,I alt,Hillerød,20129
2008K2,Gift/separeret,I alt,Hørsholm,11204
2008K2,Gift/separeret,I alt,Rudersdal,23790
2008K2,Gift/separeret,I alt,Bornholm,18217
2008K2,Gift/separeret,I alt,Christiansø,48
2008K2,Gift/separeret,I alt,Region Sjælland,348004
2008K2,Gift/separeret,I alt,Greve,22217
2008K2,Gift/separeret,I alt,Køge,24360
2008K2,Gift/separeret,I alt,Lejre,12876
2008K2,Gift/separeret,I alt,Roskilde,33501
2008K2,Gift/separeret,I alt,Solrød,9776
2008K2,Gift/separeret,I alt,Faxe,15585
2008K2,Gift/separeret,I alt,Guldborgsund,26547
2008K2,Gift/separeret,I alt,Holbæk,28990
2008K2,Gift/separeret,I alt,Kalundborg,20639
2008K2,Gift/separeret,I alt,Lolland,19510
2008K2,Gift/separeret,I alt,Næstved,32870
2008K2,Gift/separeret,I alt,Odsherred,14584
2008K2,Gift/separeret,I alt,Ringsted,13554
2008K2,Gift/separeret,I alt,Slagelse,30748
2008K2,Gift/separeret,I alt,Sorø,12373
2008K2,Gift/separeret,I alt,Stevns,10148
2008K2,Gift/separeret,I alt,Vordingborg,19726
2008K2,Gift/separeret,I alt,Region Syddanmark,493122
2008K2,Gift/separeret,I alt,Assens,18379
2008K2,Gift/separeret,I alt,Faaborg-Midtfyn,22914
2008K2,Gift/separeret,I alt,Kerteminde,10504
2008K2,Gift/separeret,I alt,Langeland,6070
2008K2,Gift/separeret,I alt,Middelfart,16391
2008K2,Gift/separeret,I alt,Nordfyns,13162
2008K2,Gift/separeret,I alt,Nyborg,13484
2008K2,Gift/separeret,I alt,Odense,67001
2008K2,Gift/separeret,I alt,Svendborg,24107
2008K2,Gift/separeret,I alt,Ærø,2969
2008K2,Gift/separeret,I alt,Billund,11367
2008K2,Gift/separeret,I alt,Esbjerg,45795
2008K2,Gift/separeret,I alt,Fanø,1522
2008K2,Gift/separeret,I alt,Fredericia,20183
2008K2,Gift/separeret,I alt,Haderslev,23710
2008K2,Gift/separeret,I alt,Kolding,35236
2008K2,Gift/separeret,I alt,Sønderborg,33166
2008K2,Gift/separeret,I alt,Tønder,17335
2008K2,Gift/separeret,I alt,Varde,22105
2008K2,Gift/separeret,I alt,Vejen,18062
2008K2,Gift/separeret,I alt,Vejle,43617
2008K2,Gift/separeret,I alt,Aabenraa,26043
2008K2,Gift/separeret,I alt,Region Midtjylland,497768
2008K2,Gift/separeret,I alt,Favrskov,20643
2008K2,Gift/separeret,I alt,Hedensted,20343
2008K2,Gift/separeret,I alt,Horsens,32430
2008K2,Gift/separeret,I alt,Norddjurs,15966
2008K2,Gift/separeret,I alt,Odder,9793
2008K2,Gift/separeret,I alt,Randers,37172
2008K2,Gift/separeret,I alt,Samsø,1763
2008K2,Gift/separeret,I alt,Silkeborg,36767
2008K2,Gift/separeret,I alt,Skanderborg,25219
2008K2,Gift/separeret,I alt,Syddjurs,18425
2008K2,Gift/separeret,I alt,Aarhus,98360
2008K2,Gift/separeret,I alt,Herning,35378
2008K2,Gift/separeret,I alt,Holstebro,23620
2008K2,Gift/separeret,I alt,Ikast-Brande,17284
2008K2,Gift/separeret,I alt,Lemvig,9846
2008K2,Gift/separeret,I alt,Ringkøbing-Skjern,25832
2008K2,Gift/separeret,I alt,Skive,20572
2008K2,Gift/separeret,I alt,Struer,10252
2008K2,Gift/separeret,I alt,Viborg,38103
2008K2,Gift/separeret,I alt,Region Nordjylland,236866
2008K2,Gift/separeret,I alt,Brønderslev,15213
2008K2,Gift/separeret,I alt,Frederikshavn,27211
2008K2,Gift/separeret,I alt,Hjørring,27814
2008K2,Gift/separeret,I alt,Jammerbugt,17449
2008K2,Gift/separeret,I alt,Læsø,907
2008K2,Gift/separeret,I alt,Mariagerfjord,17988
2008K2,Gift/separeret,I alt,Morsø,9480
2008K2,Gift/separeret,I alt,Rebild,12651
2008K2,Gift/separeret,I alt,Thisted,19922
2008K2,Gift/separeret,I alt,Vesthimmerlands,15912
2008K2,Gift/separeret,I alt,Aalborg,72319
2008K2,Gift/separeret,Mænd,Hele landet,1086157
2008K2,Gift/separeret,Mænd,Region Hovedstaden,297934
2008K2,Gift/separeret,Mænd,København,64740
2008K2,Gift/separeret,Mænd,Frederiksberg,13874
2008K2,Gift/separeret,Mænd,Dragør,3267
2008K2,Gift/separeret,Mænd,Tårnby,8395
2008K2,Gift/separeret,Mænd,Albertslund,5311
2008K2,Gift/separeret,Mænd,Ballerup,9616
2008K2,Gift/separeret,Mænd,Brøndby,6887
2008K2,Gift/separeret,Mænd,Gentofte,13544
2008K2,Gift/separeret,Mænd,Gladsaxe,11818
2008K2,Gift/separeret,Mænd,Glostrup,3936
2008K2,Gift/separeret,Mænd,Herlev,5391
2008K2,Gift/separeret,Mænd,Hvidovre,9577
2008K2,Gift/separeret,Mænd,Høje-Taastrup,9848
2008K2,Gift/separeret,Mænd,Ishøj,4208
2008K2,Gift/separeret,Mænd,Lyngby-Taarbæk,9889
2008K2,Gift/separeret,Mænd,Rødovre,6869
2008K2,Gift/separeret,Mænd,Vallensbæk,3093
2008K2,Gift/separeret,Mænd,Allerød,5719
2008K2,Gift/separeret,Mænd,Egedal,9924
2008K2,Gift/separeret,Mænd,Fredensborg,8567
2008K2,Gift/separeret,Mænd,Frederikssund,9904
2008K2,Gift/separeret,Mænd,Furesø,8589
2008K2,Gift/separeret,Mænd,Gribskov,9268
2008K2,Gift/separeret,Mænd,Halsnæs,6724
2008K2,Gift/separeret,Mænd,Helsingør,12338
2008K2,Gift/separeret,Mænd,Hillerød,10041
2008K2,Gift/separeret,Mænd,Hørsholm,5588
2008K2,Gift/separeret,Mænd,Rudersdal,11881
2008K2,Gift/separeret,Mænd,Bornholm,9104
2008K2,Gift/separeret,Mænd,Christiansø,24
2008K2,Gift/separeret,Mænd,Region Sjælland,173982
2008K2,Gift/separeret,Mænd,Greve,11069
2008K2,Gift/separeret,Mænd,Køge,12143
2008K2,Gift/separeret,Mænd,Lejre,6436
2008K2,Gift/separeret,Mænd,Roskilde,16713
2008K2,Gift/separeret,Mænd,Solrød,4877
2008K2,Gift/separeret,Mænd,Faxe,7780
2008K2,Gift/separeret,Mænd,Guldborgsund,13284
2008K2,Gift/separeret,Mænd,Holbæk,14492
2008K2,Gift/separeret,Mænd,Kalundborg,10323
2008K2,Gift/separeret,Mænd,Lolland,9800
2008K2,Gift/separeret,Mænd,Næstved,16426
2008K2,Gift/separeret,Mænd,Odsherred,7321
2008K2,Gift/separeret,Mænd,Ringsted,6815
2008K2,Gift/separeret,Mænd,Slagelse,15374
2008K2,Gift/separeret,Mænd,Sorø,6193
2008K2,Gift/separeret,Mænd,Stevns,5081
2008K2,Gift/separeret,Mænd,Vordingborg,9855
2008K2,Gift/separeret,Mænd,Region Syddanmark,246622
2008K2,Gift/separeret,Mænd,Assens,9198
2008K2,Gift/separeret,Mænd,Faaborg-Midtfyn,11481
2008K2,Gift/separeret,Mænd,Kerteminde,5272
2008K2,Gift/separeret,Mænd,Langeland,3048
2008K2,Gift/separeret,Mænd,Middelfart,8194
2008K2,Gift/separeret,Mænd,Nordfyns,6591
2008K2,Gift/separeret,Mænd,Nyborg,6750
2008K2,Gift/separeret,Mænd,Odense,33423
2008K2,Gift/separeret,Mænd,Svendborg,12024
2008K2,Gift/separeret,Mænd,Ærø,1503
2008K2,Gift/separeret,Mænd,Billund,5694
2008K2,Gift/separeret,Mænd,Esbjerg,22898
2008K2,Gift/separeret,Mænd,Fanø,764
2008K2,Gift/separeret,Mænd,Fredericia,10088
2008K2,Gift/separeret,Mænd,Haderslev,11870
2008K2,Gift/separeret,Mænd,Kolding,17629
2008K2,Gift/separeret,Mænd,Sønderborg,16571
2008K2,Gift/separeret,Mænd,Tønder,8671
2008K2,Gift/separeret,Mænd,Varde,11056
2008K2,Gift/separeret,Mænd,Vejen,9042
2008K2,Gift/separeret,Mænd,Vejle,21850
2008K2,Gift/separeret,Mænd,Aabenraa,13005
2008K2,Gift/separeret,Mænd,Region Midtjylland,249105
2008K2,Gift/separeret,Mænd,Favrskov,10334
2008K2,Gift/separeret,Mænd,Hedensted,10191
2008K2,Gift/separeret,Mænd,Horsens,16241
2008K2,Gift/separeret,Mænd,Norddjurs,7990
2008K2,Gift/separeret,Mænd,Odder,4888
2008K2,Gift/separeret,Mænd,Randers,18558
2008K2,Gift/separeret,Mænd,Samsø,889
2008K2,Gift/separeret,Mænd,Silkeborg,18390
2008K2,Gift/separeret,Mænd,Skanderborg,12606
2008K2,Gift/separeret,Mænd,Syddjurs,9229
2008K2,Gift/separeret,Mænd,Aarhus,49141
2008K2,Gift/separeret,Mænd,Herning,17757
2008K2,Gift/separeret,Mænd,Holstebro,11841
2008K2,Gift/separeret,Mænd,Ikast-Brande,8661
2008K2,Gift/separeret,Mænd,Lemvig,4934
2008K2,Gift/separeret,Mænd,Ringkøbing-Skjern,12944
2008K2,Gift/separeret,Mænd,Skive,10303
2008K2,Gift/separeret,Mænd,Struer,5168
2008K2,Gift/separeret,Mænd,Viborg,19040
2008K2,Gift/separeret,Mænd,Region Nordjylland,118514
2008K2,Gift/separeret,Mænd,Brønderslev,7607
2008K2,Gift/separeret,Mænd,Frederikshavn,13631
2008K2,Gift/separeret,Mænd,Hjørring,13910
2008K2,Gift/separeret,Mænd,Jammerbugt,8741
2008K2,Gift/separeret,Mænd,Læsø,458
2008K2,Gift/separeret,Mænd,Mariagerfjord,8995
2008K2,Gift/separeret,Mænd,Morsø,4761
2008K2,Gift/separeret,Mænd,Rebild,6334
2008K2,Gift/separeret,Mænd,Thisted,9986
2008K2,Gift/separeret,Mænd,Vesthimmerlands,7976
2008K2,Gift/separeret,Mænd,Aalborg,36115
2008K2,Gift/separeret,Kvinder,Hele landet,1085017
2008K2,Gift/separeret,Kvinder,Region Hovedstaden,297480
2008K2,Gift/separeret,Kvinder,København,63549
2008K2,Gift/separeret,Kvinder,Frederiksberg,13727
2008K2,Gift/separeret,Kvinder,Dragør,3280
2008K2,Gift/separeret,Kvinder,Tårnby,8425
2008K2,Gift/separeret,Kvinder,Albertslund,5295
2008K2,Gift/separeret,Kvinder,Ballerup,9685
2008K2,Gift/separeret,Kvinder,Brøndby,6898
2008K2,Gift/separeret,Kvinder,Gentofte,13706
2008K2,Gift/separeret,Kvinder,Gladsaxe,11846
2008K2,Gift/separeret,Kvinder,Glostrup,3920
2008K2,Gift/separeret,Kvinder,Herlev,5479
2008K2,Gift/separeret,Kvinder,Hvidovre,9618
2008K2,Gift/separeret,Kvinder,Høje-Taastrup,9855
2008K2,Gift/separeret,Kvinder,Ishøj,4240
2008K2,Gift/separeret,Kvinder,Lyngby-Taarbæk,9953
2008K2,Gift/separeret,Kvinder,Rødovre,6896
2008K2,Gift/separeret,Kvinder,Vallensbæk,3075
2008K2,Gift/separeret,Kvinder,Allerød,5738
2008K2,Gift/separeret,Kvinder,Egedal,9934
2008K2,Gift/separeret,Kvinder,Fredensborg,8657
2008K2,Gift/separeret,Kvinder,Frederikssund,9954
2008K2,Gift/separeret,Kvinder,Furesø,8663
2008K2,Gift/separeret,Kvinder,Gribskov,9234
2008K2,Gift/separeret,Kvinder,Halsnæs,6702
2008K2,Gift/separeret,Kvinder,Helsingør,12401
2008K2,Gift/separeret,Kvinder,Hillerød,10088
2008K2,Gift/separeret,Kvinder,Hørsholm,5616
2008K2,Gift/separeret,Kvinder,Rudersdal,11909
2008K2,Gift/separeret,Kvinder,Bornholm,9113
2008K2,Gift/separeret,Kvinder,Christiansø,24
2008K2,Gift/separeret,Kvinder,Region Sjælland,174022
2008K2,Gift/separeret,Kvinder,Greve,11148
2008K2,Gift/separeret,Kvinder,Køge,12217
2008K2,Gift/separeret,Kvinder,Lejre,6440
2008K2,Gift/separeret,Kvinder,Roskilde,16788
2008K2,Gift/separeret,Kvinder,Solrød,4899
2008K2,Gift/separeret,Kvinder,Faxe,7805
2008K2,Gift/separeret,Kvinder,Guldborgsund,13263
2008K2,Gift/separeret,Kvinder,Holbæk,14498
2008K2,Gift/separeret,Kvinder,Kalundborg,10316
2008K2,Gift/separeret,Kvinder,Lolland,9710
2008K2,Gift/separeret,Kvinder,Næstved,16444
2008K2,Gift/separeret,Kvinder,Odsherred,7263
2008K2,Gift/separeret,Kvinder,Ringsted,6739
2008K2,Gift/separeret,Kvinder,Slagelse,15374
2008K2,Gift/separeret,Kvinder,Sorø,6180
2008K2,Gift/separeret,Kvinder,Stevns,5067
2008K2,Gift/separeret,Kvinder,Vordingborg,9871
2008K2,Gift/separeret,Kvinder,Region Syddanmark,246500
2008K2,Gift/separeret,Kvinder,Assens,9181
2008K2,Gift/separeret,Kvinder,Faaborg-Midtfyn,11433
2008K2,Gift/separeret,Kvinder,Kerteminde,5232
2008K2,Gift/separeret,Kvinder,Langeland,3022
2008K2,Gift/separeret,Kvinder,Middelfart,8197
2008K2,Gift/separeret,Kvinder,Nordfyns,6571
2008K2,Gift/separeret,Kvinder,Nyborg,6734
2008K2,Gift/separeret,Kvinder,Odense,33578
2008K2,Gift/separeret,Kvinder,Svendborg,12083
2008K2,Gift/separeret,Kvinder,Ærø,1466
2008K2,Gift/separeret,Kvinder,Billund,5673
2008K2,Gift/separeret,Kvinder,Esbjerg,22897
2008K2,Gift/separeret,Kvinder,Fanø,758
2008K2,Gift/separeret,Kvinder,Fredericia,10095
2008K2,Gift/separeret,Kvinder,Haderslev,11840
2008K2,Gift/separeret,Kvinder,Kolding,17607
2008K2,Gift/separeret,Kvinder,Sønderborg,16595
2008K2,Gift/separeret,Kvinder,Tønder,8664
2008K2,Gift/separeret,Kvinder,Varde,11049
2008K2,Gift/separeret,Kvinder,Vejen,9020
2008K2,Gift/separeret,Kvinder,Vejle,21767
2008K2,Gift/separeret,Kvinder,Aabenraa,13038
2008K2,Gift/separeret,Kvinder,Region Midtjylland,248663
2008K2,Gift/separeret,Kvinder,Favrskov,10309
2008K2,Gift/separeret,Kvinder,Hedensted,10152
2008K2,Gift/separeret,Kvinder,Horsens,16189
2008K2,Gift/separeret,Kvinder,Norddjurs,7976
2008K2,Gift/separeret,Kvinder,Odder,4905
2008K2,Gift/separeret,Kvinder,Randers,18614
2008K2,Gift/separeret,Kvinder,Samsø,874
2008K2,Gift/separeret,Kvinder,Silkeborg,18377
2008K2,Gift/separeret,Kvinder,Skanderborg,12613
2008K2,Gift/separeret,Kvinder,Syddjurs,9196
2008K2,Gift/separeret,Kvinder,Aarhus,49219
2008K2,Gift/separeret,Kvinder,Herning,17621
2008K2,Gift/separeret,Kvinder,Holstebro,11779
2008K2,Gift/separeret,Kvinder,Ikast-Brande,8623
2008K2,Gift/separeret,Kvinder,Lemvig,4912
2008K2,Gift/separeret,Kvinder,Ringkøbing-Skjern,12888
2008K2,Gift/separeret,Kvinder,Skive,10269
2008K2,Gift/separeret,Kvinder,Struer,5084
2008K2,Gift/separeret,Kvinder,Viborg,19063
2008K2,Gift/separeret,Kvinder,Region Nordjylland,118352
2008K2,Gift/separeret,Kvinder,Brønderslev,7606
2008K2,Gift/separeret,Kvinder,Frederikshavn,13580
2008K2,Gift/separeret,Kvinder,Hjørring,13904
2008K2,Gift/separeret,Kvinder,Jammerbugt,8708
2008K2,Gift/separeret,Kvinder,Læsø,449
2008K2,Gift/separeret,Kvinder,Mariagerfjord,8993
2008K2,Gift/separeret,Kvinder,Morsø,4719
2008K2,Gift/separeret,Kvinder,Rebild,6317
2008K2,Gift/separeret,Kvinder,Thisted,9936
2008K2,Gift/separeret,Kvinder,Vesthimmerlands,7936
2008K2,Gift/separeret,Kvinder,Aalborg,36204
2008K2,Enke/enkemand,I alt,Hele landet,316408
2008K2,Enke/enkemand,I alt,Region Hovedstaden,88325
2008K2,Enke/enkemand,I alt,København,21298
2008K2,Enke/enkemand,I alt,Frederiksberg,5672
2008K2,Enke/enkemand,I alt,Dragør,860
2008K2,Enke/enkemand,I alt,Tårnby,2686
2008K2,Enke/enkemand,I alt,Albertslund,1062
2008K2,Enke/enkemand,I alt,Ballerup,2633
2008K2,Enke/enkemand,I alt,Brøndby,2118
2008K2,Enke/enkemand,I alt,Gentofte,4460
2008K2,Enke/enkemand,I alt,Gladsaxe,3847
2008K2,Enke/enkemand,I alt,Glostrup,1433
2008K2,Enke/enkemand,I alt,Herlev,1708
2008K2,Enke/enkemand,I alt,Hvidovre,2981
2008K2,Enke/enkemand,I alt,Høje-Taastrup,2191
2008K2,Enke/enkemand,I alt,Ishøj,852
2008K2,Enke/enkemand,I alt,Lyngby-Taarbæk,3810
2008K2,Enke/enkemand,I alt,Rødovre,2528
2008K2,Enke/enkemand,I alt,Vallensbæk,577
2008K2,Enke/enkemand,I alt,Allerød,1040
2008K2,Enke/enkemand,I alt,Egedal,1514
2008K2,Enke/enkemand,I alt,Fredensborg,1902
2008K2,Enke/enkemand,I alt,Frederikssund,2513
2008K2,Enke/enkemand,I alt,Furesø,1972
2008K2,Enke/enkemand,I alt,Gribskov,2300
2008K2,Enke/enkemand,I alt,Halsnæs,1995
2008K2,Enke/enkemand,I alt,Helsingør,3611
2008K2,Enke/enkemand,I alt,Hillerød,2354
2008K2,Enke/enkemand,I alt,Hørsholm,1579
2008K2,Enke/enkemand,I alt,Rudersdal,3418
